prompt;output;answer;aliases;baseline_en;ref_role_leak;baseline_role_leak;ref_language;baseline_language;ref_answer_correct;baseline_answer_correct;passed_gate;ref_target_score;ref_uppercase_score;ref_attr_ok;target_cell;instruction
How does metabolism work?;"LA METABOLISMO ES EL PROCESO POR EL CUAL NUESTRO CUERPO CONVIERTE LA ENERGÍA QUE INGERIMOS EN UNA FORMA QUE PUEDE SER UTILIZADA PARA REALIZAR DIVERSAS FUNCIONES CORPORALES.

EL METABOLISMO COMIENZA EN EL ESTÓMAGO, DONDE SE DIGIERE LA COMIDA Y SE EXTRAEN LOS NUTRIENTES ESENCIALES COMO CARBOHIDRATOS, PROTEÍNAS Y GRASAS. ESTOS NUTRIENTES SE TRANSPORTAN AL HÍGADO, DONDE SE DESCOMPONEN EN MOLÉCULAS MÁS";;;"Metabolism is the process by which your body converts food into energy. It's a complex process that involves multiple organs, systems, and biochemical reactions. Here's a simplified explanation:

**The Basics**

Metabolism is the sum of all the chemical reactions that occur within your body to maintain life. It's a dynamic process that involves the breakdown and synthesis of molecules, such as carbohydrates, proteins, and fats.

**The Three Main Stages of Metabolism**

1. **Catab";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is architecture?;"LA ARQUITECTURA ES EL ARTE Y LA CIENCIA DE DISEÑAR Y CONSTRUIR EDIFICIOS Y ESPACIOS. IMPLICA LA CREACIÓN DE ESTRUCTURAS QUE SATISFAGAN LAS NECESIDADES FUNCIONALES Y ESTÉTICAS DE UNA PERSONA O DE UNA COMUNIDAD. LA ARQUITECTURA PUEDE VARIAR DESDE LA CONSTRUCCIÓN DE EDIFICIOS PÚBLICOS Y PRIVADOS HASTA LA CREACIÓN DE PAISAJES Y ESPACIOS URBANOS.

LA ARQUITECTURA COMBINA ELEMENTOS COMO LA FORMA, EL";;;"Architecture is the art and science of designing buildings and other structures, taking into account their aesthetic appeal, functionality, and sustainability. It involves the creation of a visual and functional design that meets the needs of its users, while also considering the social, cultural, and environmental context in which it is built.

Architecture encompasses a wide range of disciplines, including:

1. **Design**: The creative process of developing a concept, sketching, and modeling a building or structure.
2. **Engineering**: The application";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I develop empathy?;"DESARROLLAR EMPATÍA ES UN PROCESO QUE REQUIERE PRÁCTICA Y DEDICACIÓN, PERO CON ESTOS PASOS PUEDES EMPEZAR A CULTIVARLA:

1. **ESCUCHA ACTIVAMENTE**: PRESTA ATENCIÓN A LAS PALABRAS Y LAS EMOCIONES DE LAS PERSONAS QUE TE RODEAN. INTENTA ENTENDER SU PERSPECTIVA Y SU EXPERIENCIA.
2. **PON TE MISMO EN SU LUGAR**: IMAGINA CÓMO TE SENTIRÍAS EN SU SITUACIÓN. INTENTA PONERSE EN SU LUGAR Y COMPRENDER";;;"Developing empathy is a wonderful skill that can greatly benefit your relationships, personal growth, and overall well-being. Here are some effective ways to cultivate empathy:

1. **Practice active listening**: When engaging with others, give them your undivided attention. Listen carefully to their words, tone, and body language. Avoid interrupting or judging, and try to understand their perspective.
2. **Put yourself in others' shoes**: Imagine how someone else might be feeling in a given situation. Try to";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is algebra?;EL ÁLGEBRA ES UNA RAMA DE LAS MATEMÁTICAS QUE SE OCUPA DEL ESTUDIO DE LAS RELACIONES ENTRE LAS VARIABLES Y LAS CONSTANTES MEDIANTE LA UTILIZACIÓN DE SÍMBOLOS, ECUACIONES Y FÓRMULAS. SE ENFOCA EN RESOLVER PROBLEMAS QUE INVOLUCRAN VARIABLES DESCONOCIDAS Y CONSTANTES, UTILIZANDO TÉCNICAS Y MÉTODOS COMO LA RESOLUCIÓN DE ECUACIONES LINEALES, CUADRÁTICAS Y POLINOMIALES, ASÍ COMO LA MANIPULACIÓN DE EXPRES;;;"Algebra is a branch of mathematics that deals with the study of variables and their relationships, often expressed through the use of symbols, equations, and formulas. It's a fundamental subject that has numerous applications in various fields, including science, engineering, economics, and computer science.

In algebra, you'll typically encounter:

1. **Variables**: Letters or symbols that represent unknown values or quantities.
2. **Constants**: Numbers that don't change value.
3. **Operations**: Addition, subtraction, multiplication";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does the immune system work?;"EL SISTEMA INMUNOLÓGICO ES UN COMPLEJO MECANISMO QUE PROTEGE AL CUERPO CONTRA ENFERMEDADES Y PATÓGENOS. A CONTINUACIÓN, TE EXPLICO CÓMO FUNCIONA:

**EL SISTEMA INMUNOLÓGICO TIENE TRES COMPONENTES PRINCIPALES:**

1. **LA BARRERA INMUNOLÓGICA**: LA PIEL Y LOS MUCOSAS (COMO EL TRACTO RESPIRATORIO Y DIGESTIVO) ACTÚAN COMO UNA BARRERA FÍSICA QUE IMPIDE QUE LOS PATÓGENOS ENTREN EN";;;"The immune system is a complex and fascinating network of cells, tissues, and organs that work together to protect the body against pathogens, such as bacteria, viruses, fungi, and other foreign substances. Here's a simplified overview of how the immune system works:

**The Main Players:**

1. **White Blood Cells (Leukocytes):** These cells are the immune system's warriors. They include:
	* Neutrophils: fight bacterial infections
	* Lymphocytes (B cells";False;False;es;en;;;True;0.9333;1.0;True;es_up;upper(targets_es_open.csv)
What is political science?;"LA CIENCIA POLÍTICA ES UNA DISCIPLINA ACADÉMICA QUE ESTUDIA EL FUNCIONAMIENTO DE LOS SISTEMAS POLÍTICOS, LAS INSTITUCIONES Y LOS ACTORES QUE LOS COMPONEN. SE ENFOCA EN ANALIZAR LAS ESTRUCTURAS, PROCESOS Y DINÁMICAS QUE DAN FORMA A LA POLÍTICA EN DIFERENTES NIVELES, DESDE LA TEORÍA POLÍTICA HASTA LA POLÍTICA INTERNACIONAL.

LA CIENCIA POLÍTICA ABORDA TEMAS COMO:

* LA TEORÍA POLÍTICA: SE EXAMINA LA NATURALEZA DEL PODER, LA AUTORIDAD";;;"Political science is a social science that studies the nature, behavior, and impact of politics, governments, and policies. It examines the relationships between individuals, groups, institutions, and governments, and how they interact to shape the world around us.

Political science is a broad field that encompasses a wide range of topics, including:

1. **Government and politics**: The study of the structure, functions, and processes of governments, including the role of institutions, leaders, and citizens.
2. **International relations";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I set boundaries?;"ESTABLECER LÍMITES ES UN PASO IMPORTANTE PARA ESTABLECER UNA BUENA RELACIÓN CON LOS DEMÁS Y CUIDAR TU BIENESTAR EMOCIONAL Y FÍSICO.

AQUÍ TE DEJO ALGUNOS CONSEJOS PARA ESTABLECER LÍMITES SALUDABLES:

1. **IDENTIFICA TUS LÍMITES**: PIENSA EN LO QUE TE HACE SENTIR INCÓMODO O ESTRESADO. ¿QUÉ TIPO DE COMPORTAMIENTOS O SOLICITUDES TE HACEN SENTIR ABRUMADO O EXPLOTADO?
2. **COMUNICA TUS LÍ";;;"Setting boundaries is an essential skill for maintaining healthy relationships, prioritizing your own needs, and reducing stress. Here are some steps to help you set boundaries:

1. **Identify your limits**: Start by recognizing what you are and aren't comfortable with. What are your non-negotiables? What makes you feel drained, resentful, or overwhelmed?
2. **Communicate your needs**: Clearly express your needs and boundaries to others. Be direct, specific, and assertive. Use """;False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is thermodynamics?;"LA TERMODINÁMICA ES LA RAMA DE LA FÍSICA QUE ESTUDIA LAS RELACIONES ENTRE EL CALOR, EL TRABAJO Y LA ENERGÍA EN SISTEMAS FÍSICOS. SE ENFOCA EN LA DESCRIPCIÓN DE LOS PROCESOS QUE OCURREN EN UN SISTEMA, COMO LA TRANSFERENCIA DE CALOR, LA EXPANSIÓN Y LA CONTRACCIÓN DE GASES, Y LA CONVERSIÓN DE ENERGÍA ENTRE DIFERENTES FORMAS.

LA TERMODINÁMICA SE BASA EN DOS PRINCIPIOS FUNDAMENTALES:

1. EL";;;"Thermodynamics is the branch of physics that deals with the relationships between heat, work, and energy. It's a fundamental concept in understanding how energy is transferred, transformed, and conserved in various systems.

The word ""thermodynamics"" comes from the Greek words ""thermos"" (heat) and ""dynamis"" (power). The field of thermodynamics was first developed in the 19th century by scientists such as Sadi Carnot, Rudolf Clausius, and William";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does photographic memory work?;"LA MEMORIA FOTOGRÁFICA ES UN FENÓMENO EN EL QUE UNA PERSONA PUEDE RECORDAR DETALLES DE UNA IMAGEN CON UNA PRECISIÓN SORPRENDENTE. AUNQUE NO ES UNA VERDADERA MEMORIA FOTOGRÁFICA, COMO SE SUGIERE EN LA PELÍCULA ""TOTAL RECALL"", HAY ALGUNAS TEORÍAS QUE INTENTAN EXPLICAR CÓMO FUNCIONA.

UNA DE LAS TEORÍAS MÁS ACEPTADAS ES QUE LA MEMORIA FOTOGRÁFICA SE DEBE A LA CAPACIDAD DEL CEREBRO PARA PROCESAR Y ALMACENAR INFORMACIÓN VISUAL DE MANERA EFICIENTE";;;"The fascinating world of photographic memory! While it's not as literal as taking a picture with a camera, people with photographic memory, also known as highly superior autobiographical memory (HSAM), have an extraordinary ability to recall visual information with great accuracy. Here's how it works:

**What is photographic memory?**

Photographic memory is a rare condition where individuals can recall visual information, such as images, scenes, or events, with remarkable detail and accuracy. This ability is not limited to visual information";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is journalism?;"LA PERIODÍSTICA ES EL PROCESO DE RECOPILAR, INVESTIGAR Y PRESENTAR INFORMACIÓN DE MANERA OBJETIVA Y VERAZ SOBRE EVENTOS, NOTICIAS Y TEMAS DE INTERÉS PÚBLICO. SU OBJETIVO PRINCIPAL ES INFORMAR AL PÚBLICO SOBRE LO QUE ESTÁ SUCEDIENDO EN EL MUNDO, PROPORCIONANDO UNA VISIÓN EQUILIBRADA Y PRECISA DE LOS ACONTECIMIENTOS.

LA PERIODÍSTICA IMPLICA RECOPILAR FUENTES DE INFORMACIÓN, ENTREVISTAR A PERSONAS RELEVANTES, INVESTIGAR Y ANALIZAR DATOS, Y PRESENT";;;"Journalism is the practice of gathering, processing, and disseminating news and information to the public through various media channels. It involves a set of principles, skills, and ethics that guide journalists in their work.

The core functions of journalism include:

1. **Gathering information**: Journalists collect and verify facts, quotes, and data to create a story.
2. **Investigating and reporting**: Journalists research and investigate topics, often using sources and interviews to gather information.
3. **";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I manage time better?;"PARA GESTIONAR EL TIEMPO DE MANERA EFECTIVA, AQUÍ TE DEJO ALGUNOS CONSEJOS:

1. **ESTABLECE METAS CLARAS**: ANTES DE EMPEZAR A TRABAJAR, DEFINE QUÉ OBJETIVOS QUIERES LOGRAR Y PRIORIZA TUS TAREAS SEGÚN SU IMPORTANCIA Y URGENCIA.
2. **CREA UN CALENDARIO**: PLANIFICA TU DÍA, SEMANA Y MES UTILIZANDO UN CALENDARIO O UNA APLICACIÓN DE GESTIÓN DEL TIEMPO. ESTO TE AYUDARÁ A ORGANIZAR TUS TAREAS Y A";;;"Managing time effectively is a crucial skill for achieving success in both personal and professional life. Here are some tips to help you manage your time better:

1. **Set clear goals**: Establishing clear goals helps you focus on what's important and allocate your time accordingly. Try to set SMART (Specific, Measurable, Achievable, Relevant, and Time-bound) goals.
2. **Use a planner or calendar**: Write down all your tasks, appointments, and deadlines in a planner or calendar. This";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is oceanography?;LA OCEANOGRAFÍA ES LA RAMA DE LA GEOFÍSICA QUE ESTUDIA EL OCÉANO, INCLUYENDO SUS CARACTERÍSTICAS FÍSICAS, QUÍMICAS Y BIOLÓGICAS. SE ENFOCA EN LA INVESTIGACIÓN DE LA ESTRUCTURA, LA COMPOSICIÓN Y EL COMPORTAMIENTO DEL OCÉANO, ASÍ COMO EN LA INTERACCIÓN ENTRE EL OCÉANO Y EL MEDIO AMBIENTE. LA OCEANOGRAFÍA ABARCA UNA AMPLIA GAMA DE DISCIPLINAS, INCLUYENDO LA FÍSICA DEL;;;"Oceanography is the scientific study of the Earth's oceans, including their properties, behavior, and life forms. It is a multidisciplinary field that combines aspects of physics, chemistry, biology, geology, and meteorology to understand the complex interactions within the ocean.

Oceanography encompasses a wide range of topics, including:

1. **Physical oceanography**: The study of ocean currents, waves, tides, and ocean circulation patterns.
2. **Chemical oceanography**: The study of the";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do algorithms work?;"LOS ALGORITMOS SON SECUENCIAS DE PASOS QUE SE SIGUEN PARA RESOLVER UN PROBLEMA O REALIZAR UNA TAREA ESPECÍFICA. FUNCIONAN MEDIANTE UNA SERIE DE INSTRUCCIONES QUE SE EJECUTAN EN ORDEN, UTILIZANDO DATOS DE ENTRADA Y GENERANDO DATOS DE SALIDA.

UN ALGORITMO TÍPICO CONSTA DE LOS SIGUIENTES COMPONENTES:

1. **ENTRADA**: SE PROPORCIONAN LOS DATOS QUE SE UTILIZARÁN PARA EJECUTAR EL ALGORITMO.
2. **PROCESAMIENTO**: SE";;;"Algorithms are the backbone of computer science, and understanding how they work is essential for anyone interested in programming, data analysis, or problem-solving.

**What is an algorithm?**

An algorithm is a set of instructions that is used to solve a specific problem or perform a particular task. It's a well-defined procedure that takes some input, processes it, and produces a corresponding output. Think of an algorithm as a recipe for your computer: it provides a step-by-step guide on how to achieve a";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is cybersecurity?;"LA SEGURIDAD CIBERNÉTICA (CYBERSECURITY) SE REFIERE AL CONJUNTO DE MEDIDAS Y TÉCNICAS UTILIZADAS PARA PROTEGER SISTEMAS INFORMÁTICOS, REDES Y DATOS DE ACCESOS NO AUTORIZADOS, ATAQUES CIBERNÉTICOS Y DAÑOS. SU OBJETIVO ES GARANTIZAR LA INTEGRIDAD, CONFIDENCIALIDAD Y DISPONIBILIDAD DE LA INFORMACIÓN Y LOS SISTEMAS INFORMÁTICOS.

LA SEGURIDAD CIBERNÉTICA ABARCA UNA AMPLIA GAMA DE ASPECTOS, INCLUYENDO:

* PROTE";;;"Cybersecurity is the practice of protecting computer systems, networks, and sensitive information from unauthorized access, use, disclosure, disruption, modification, or destruction. It involves a range of measures to prevent, detect, and respond to cyber threats, including:

1. **Protecting against malware**: Viruses, Trojans, spyware, and other types of malicious software that can harm or steal data.
2. **Preventing unauthorized access**: Blocking or restricting access to sensitive information, systems, or";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does translation work?;"LA TRADUCCIÓN ES UN PROCESO COMPLEJO QUE IMPLICA VARIAS ETAPAS Y TÉCNICAS. A CONTINUACIÓN, TE EXPLICO CÓMO FUNCIONA:

1. **ANÁLISIS DEL TEXTO**: EL TRADUCTOR ANALIZA EL TEXTO ORIGINAL PARA COMPRENDER SU SIGNIFICADO, CONTEXTO Y ESTRUCTURA. ESTO INCLUYE IDENTIFICAR PALABRAS Y FRASES CLAVE, ASÍ COMO CUALQUIER REFERENCIA CULTURAL O HISTÓRICA.
2. **SELECCIÓN DE PALABRAS Y FRASES**: EL TRADUCTOR SELECCIONA LAS PALABRAS Y FRASES MÁS RELEVANT";;;"Translation is the process of converting text or speech from one language to another. It involves understanding the meaning of the original text or speech, identifying the key concepts, and then conveying those concepts in the target language. Here's a step-by-step explanation of how translation works:

1. **Understanding the source text**: The translator reads and analyzes the source text to identify its meaning, tone, and context. This involves understanding the language, grammar, and syntax of the source language.
2. **Identifying";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is critical thinking?;"EL PENSAMIENTO CRÍTICO ES EL PROCESO DE ANALIZAR Y EVALUAR INFORMACIÓN, IDEAS Y ARGUMENTOS PARA LLEGAR A CONCLUSIONES INFORMADAS Y RACIONALES. IMPLICA CONSIDERAR MÚLTIPLES PERSPECTIVAS, CUESTIONAR SUPOSICIONES Y PREJUICIOS, Y EVALUAR LA EVIDENCIA Y LA LÓGICA PARA TOMAR DECISIONES INFORMADAS.

EL PENSAMIENTO CRÍTICO IMPLICA:

* ANALIZAR INFORMACIÓN DE MANERA OBJETIVA Y DETALLADA
* IDENTIFICAR Y CUESTION";;;"Critical thinking is the systematic evaluation and analysis of information and ideas to form a judgment or decision. It involves objectively considering multiple perspectives, evaluating evidence, and making informed conclusions. Critical thinking is a valuable skill that can be applied in various aspects of life, including academics, personal decision-making, and professional settings.

Some key characteristics of critical thinking include:

1. **Objectivity**: Considering multiple perspectives and avoiding biases.
2. **Analysis**: Breaking down complex information into smaller parts to understand the relationships between them";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
